currTime,acc1,acc2,Roll,Pitch,Yaw
630,319,334,-5.97,1.13,-0.12
635,319,334,-5.97,1.13,-0.12
636,319,334,-5.97,1.13,-0.12
636,319,334,-5.97,1.13,-0.12
637,319,334,-5.97,1.13,-0.12
637,319,334,-5.97,1.13,-0.12
638,319,334,-5.97,1.13,-0.12
638,319,334,-5.97,1.13,-0.12
639,319,334,-5.97,1.13,-0.12
639,319,334,-5.97,1.13,-0.12
640,319,334,-5.97,1.13,-0.12
641,319,334,-5.97,1.13,-0.12
641,319,334,-5.97,1.13,-0.12
642,319,334,-5.97,1.13,-0.12
647,319,334,-5.97,1.13,-0.12
647,319,334,-5.97,1.13,-0.12
648,319,334,-5.97,1.13,-0.12
648,319,334,-5.97,1.13,-0.12
649,319,334,-5.97,1.13,-0.12
649,319,334,-5.97,1.13,-0.12
650,319,334,-5.97,1.13,-0.12
651,319,334,-5.97,1.13,-0.12
651,319,334,-5.97,1.13,-0.12
652,319,334,-5.97,1.13,-0.12
652,319,334,-5.97,1.13,-0.12
653,319,334,-5.97,1.13,-0.12
653,319,334,-5.97,1.13,-0.12
658,319,334,-5.97,1.13,-0.12
659,319,334,-5.97,1.13,-0.12
659,319,334,-5.97,1.13,-0.12
660,319,334,-5.97,1.13,-0.12
660,319,334,-5.97,1.13,-0.12
661,319,334,-5.97,1.13,-0.12
661,319,334,-5.97,1.13,-0.12
662,319,334,-5.97,1.13,-0.12
663,319,334,-5.97,1.13,-0.12
663,319,334,-5.97,1.13,-0.12
664,319,334,-5.97,1.13,-0.12
664,319,334,-5.97,1.13,-0.12
669,319,334,-5.97,1.13,-0.12
670,319,334,-5.97,1.13,-0.12
670,319,334,-5.97,1.13,-0.12
671,319,334,-5.97,1.13,-0.12
671,319,334,-5.97,1.13,-0.12
672,319,334,-5.97,1.13,-0.12
672,319,334,-5.97,1.13,-0.12
673,319,334,-5.97,1.13,-0.12
674,319,334,-5.97,1.13,-0.12
674,319,334,-5.97,1.13,-0.12
675,319,334,-5.97,1.13,-0.12
675,319,334,-5.97,1.13,-0.12
676,319,334,-5.97,1.13,-0.12
681,319,334,-5.97,1.13,-0.12
681,319,334,-5.97,1.13,-0.12
682,319,334,-5.97,1.13,-0.12
682,319,334,-5.97,1.13,-0.12
683,319,334,-5.97,1.13,-0.12
684,319,334,-5.97,1.13,-0.12
684,319,334,-5.97,1.13,-0.12
685,319,334,-5.97,1.13,-0.12
685,319,334,-5.97,1.13,-0.12
686,319,334,-5.97,1.13,-0.12
686,319,334,-5.97,1.13,-0.12
687,319,334,-5.97,1.13,-0.12
687,319,334,-5.97,1.13,-0.12
692,319,334,-5.97,1.13,-0.12
693,319,334,-5.97,1.13,-0.12
694,319,334,-5.97,1.13,-0.12
694,319,334,-5.97,1.13,-0.12
695,319,334,-5.97,1.13,-0.12
695,319,334,-5.97,1.13,-0.12
696,319,334,-5.97,1.13,-0.12
696,319,334,-5.97,1.13,-0.12
697,319,334,-5.97,1.13,-0.12
697,319,334,-5.97,1.13,-0.12
698,319,334,-5.97,1.13,-0.12
698,319,334,-5.97,1.13,-0.12
699,319,334,-5.97,1.13,-0.12
704,319,334,-5.97,1.13,-0.12
705,319,334,-5.97,1.13,-0.12
705,319,334,-5.97,1.13,-0.12
706,319,334,-5.97,1.13,-0.12
706,319,334,-5.97,1.13,-0.12
707,319,334,-5.97,1.13,-0.12
707,319,334,-5.97,1.13,-0.12
708,319,334,-5.97,1.13,-0.12
708,319,334,-5.97,1.13,-0.12
709,319,334,-5.97,1.13,-0.12
709,319,334,-5.97,1.13,-0.12
710,319,334,-5.97,1.13,-0.12
711,319,334,-5.97,1.13,-0.12
716,319,334,-5.97,1.13,-0.12
716,319,334,-5.97,1.13,-0.12
717,319,334,-5.97,1.13,-0.12
717,319,334,-5.97,1.13,-0.12
718,319,334,-5.97,1.13,-0.12
718,319,334,-5.97,1.13,-0.12
719,319,334,-5.97,1.13,-0.12
719,319,334,-5.97,1.13,-0.12
720,319,334,-5.97,1.13,-0.12
720,319,334,-5.97,1.13,-0.12
721,319,334,-5.97,1.13,-0.12
722,319,334,-5.97,1.13,-0.12
727,319,334,-5.97,1.13,-0.12
727,319,334,-5.97,1.13,-0.12
728,319,334,-5.97,1.13,-0.12
728,319,334,-5.97,1.13,-0.12
729,319,334,-5.97,1.13,-0.12
729,319,334,-5.97,1.13,-0.12
730,319,334,-5.97,1.13,-0.12
731,319,334,-5.97,1.13,-0.12
731,319,334,-5.97,1.13,-0.12
732,319,334,-5.97,1.13,-0.12
732,319,334,-5.97,1.13,-0.12
733,319,334,-5.97,1.13,-0.12
733,319,334,-5.97,1.13,-0.12
738,319,334,-5.97,1.13,-0.12
739,319,334,-5.97,1.13,-0.12
739,319,334,-5.97,1.13,-0.12
740,319,334,-5.97,1.13,-0.12
740,319,334,-5.97,1.13,-0.12
741,319,334,-5.97,1.13,-0.12
742,319,334,-5.97,1.13,-0.12
742,319,334,-5.97,1.13,-0.12
743,319,334,-5.97,1.13,-0.12
743,319,334,-5.97,1.13,-0.12
744,319,334,-5.97,1.13,-0.12
744,319,334,-5.97,1.13,-0.12
745,319,334,-5.97,1.13,-0.12
763,319,334,-5.97,1.13,-0.12
763,319,334,-5.97,1.13,-0.12
764,319,334,-5.97,1.13,-0.12
765,319,334,-5.97,1.13,-0.12
765,319,334,-5.97,1.13,-0.12
766,319,334,-5.97,1.13,-0.12
766,319,334,-5.97,1.13,-0.12
767,319,334,-5.97,1.13,-0.12
767,319,334,-5.97,1.13,-0.12
768,319,334,-5.97,1.13,-0.12
768,319,334,-5.97,1.13,-0.12
769,319,334,-5.97,1.13,-0.12
769,319,334,-5.97,1.13,-0.12
775,319,334,-5.97,1.13,-0.12
775,319,334,-5.97,1.13,-0.12
776,319,334,-5.97,1.13,-0.12
776,319,334,-5.97,1.13,-0.12
777,319,334,-5.97,1.13,-0.12
777,319,334,-5.97,1.13,-0.12
778,319,334,-5.97,1.13,-0.12
778,319,334,-5.97,1.13,-0.12
779,319,334,-5.97,1.13,-0.12
779,319,334,-5.97,1.13,-0.12
780,319,334,-5.97,1.13,-0.12
781,319,334,-5.97,1.13,-0.12
781,319,334,-5.97,1.13,-0.12
786,319,334,-5.97,1.13,-0.12
787,319,334,-5.97,1.13,-0.12
787,319,334,-5.97,1.13,-0.12
788,319,334,-5.97,1.13,-0.12
788,319,334,-5.97,1.13,-0.12
789,319,334,-5.97,1.13,-0.12
789,319,334,-5.97,1.13,-0.12
790,319,334,-5.97,1.13,-0.12
791,319,334,-5.97,1.13,-0.12
791,319,334,-5.97,1.13,-0.12
792,319,334,-5.97,1.13,-0.12
792,319,334,-5.97,1.13,-0.12
797,319,334,-5.97,1.13,-0.12
798,319,334,-5.97,1.13,-0.12
798,319,334,-5.97,1.13,-0.12
799,319,334,-5.97,1.13,-0.12
799,319,334,-5.97,1.13,-0.12
800,319,334,-5.97,1.13,-0.12
801,319,334,-5.97,1.13,-0.12
801,319,334,-5.97,1.13,-0.12
802,319,334,-5.97,1.13,-0.12
802,319,334,-5.97,1.13,-0.12
803,319,334,-5.97,1.13,-0.12
803,319,334,-5.97,1.13,-0.12
804,319,334,-5.97,1.13,-0.12
809,319,334,-5.97,1.13,-0.12
809,319,334,-5.97,1.13,-0.12
810,319,334,-5.97,1.13,-0.12
811,319,334,-5.97,1.13,-0.12
811,319,334,-5.97,1.13,-0.12
812,319,334,-5.97,1.13,-0.12
812,319,334,-5.97,1.13,-0.12
813,319,334,-5.97,1.13,-0.12
813,319,334,-5.97,1.13,-0.12
814,319,334,-5.97,1.13,-0.12
814,319,334,-5.97,1.13,-0.12
815,319,334,-5.97,1.13,-0.12
815,319,334,-5.97,1.13,-0.12
820,319,334,-5.97,1.13,-0.12
821,319,334,-5.97,1.13,-0.12
822,319,334,-5.97,1.13,-0.12
822,319,334,-5.97,1.13,-0.12
823,319,334,-5.97,1.13,-0.12
823,319,334,-5.97,1.13,-0.12
824,319,334,-5.97,1.13,-0.12
824,319,334,-5.97,1.13,-0.12
825,319,334,-5.97,1.13,-0.12
825,319,334,-5.97,1.13,-0.12
826,319,334,-5.97,1.13,-0.12
826,319,334,-5.97,1.13,-0.12
827,319,334,-5.97,1.13,-0.12
832,319,334,-5.97,1.13,-0.12
833,319,334,-5.97,1.13,-0.12
833,319,334,-5.97,1.13,-0.12
834,319,334,-5.97,1.13,-0.12
834,319,334,-5.97,1.13,-0.12
835,319,334,-5.97,1.13,-0.12
835,319,334,-5.97,1.13,-0.12
836,319,334,-5.97,1.13,-0.12
836,319,334,-5.97,1.13,-0.12
837,319,334,-5.97,1.13,-0.12
838,319,334,-5.97,1.13,-0.12
838,319,334,-5.97,1.13,-0.12
839,319,334,-5.97,1.13,-0.12
844,319,334,-5.97,1.13,-0.12
844,319,334,-5.97,1.13,-0.12
845,319,334,-5.97,1.13,-0.12
845,319,334,-5.97,1.13,-0.12
846,319,334,-5.97,1.13,-0.12
846,319,334,-5.97,1.13,-0.12
847,319,334,-5.97,1.13,-0.12
848,319,334,-5.97,1.13,-0.12
848,319,334,-5.97,1.13,-0.12
849,319,334,-5.97,1.13,-0.12
849,319,334,-5.97,1.13,-0.12
850,319,334,-5.97,1.13,-0.12
855,319,334,-5.97,1.13,-0.12
855,319,334,-5.97,1.13,-0.12
856,319,334,-5.97,1.13,-0.12
856,319,334,-5.97,1.13,-0.12
857,319,334,-5.97,1.13,-0.12
857,319,334,-5.97,1.13,-0.12
858,319,334,-5.97,1.13,-0.12
858,319,334,-5.97,1.13,-0.12
859,319,334,-5.97,1.13,-0.12
860,319,334,-5.97,1.13,-0.12
860,319,334,-5.97,1.13,-0.12
861,319,334,-5.97,1.13,-0.12
861,319,334,-5.97,1.13,-0.12
917,319,334,-8.08,1.42,-0.37
918,319,334,-8.08,1.42,-0.37
919,319,334,-8.08,1.42,-0.37
920,319,334,-8.08,1.42,-0.37
920,319,334,-8.08,1.42,-0.37
921,319,334,-8.08,1.42,-0.37
921,319,334,-8.08,1.42,-0.37
922,319,334,-8.08,1.42,-0.37
922,319,334,-8.08,1.42,-0.37
923,319,334,-8.08,1.42,-0.37
923,319,334,-8.08,1.42,-0.37
924,319,334,-8.08,1.42,-0.37
924,319,334,-8.08,1.42,-0.37
929,319,334,-8.08,1.42,-0.37
930,319,334,-8.08,1.42,-0.37
931,319,334,-8.08,1.42,-0.37
931,319,334,-8.08,1.42,-0.37
932,319,334,-8.08,1.42,-0.37
932,319,334,-8.08,1.42,-0.37
933,319,334,-8.08,1.42,-0.37
933,319,334,-8.08,1.42,-0.37
934,319,334,-8.08,1.42,-0.37
934,319,334,-8.08,1.42,-0.37
935,319,334,-8.08,1.42,-0.37
935,319,334,-8.08,1.42,-0.37
936,319,334,-8.08,1.42,-0.37
941,319,334,-8.08,1.42,-0.37
942,319,334,-8.08,1.42,-0.37
942,319,334,-8.08,1.42,-0.37
943,319,334,-8.08,1.42,-0.37
943,319,334,-8.08,1.42,-0.37
944,319,334,-8.08,1.42,-0.37
944,319,334,-8.08,1.42,-0.37
945,319,334,-8.08,1.42,-0.37
945,319,334,-8.08,1.42,-0.37
946,319,334,-8.08,1.42,-0.37
946,319,334,-8.08,1.42,-0.37
947,319,334,-8.08,1.42,-0.37
948,319,334,-8.08,1.42,-0.37
953,319,334,-8.08,1.42,-0.37
953,319,334,-8.08,1.42,-0.37
954,319,334,-8.08,1.42,-0.37
954,319,334,-8.08,1.42,-0.37
955,319,334,-8.08,1.42,-0.37
955,319,334,-8.08,1.42,-0.37
956,319,334,-8.08,1.42,-0.37
956,319,334,-8.08,1.42,-0.37
957,319,334,-8.08,1.42,-0.37
957,319,334,-8.08,1.42,-0.37
958,319,334,-8.08,1.42,-0.37
959,319,334,-8.08,1.42,-0.37
964,319,334,-8.08,1.42,-0.37
964,319,334,-8.08,1.42,-0.37
965,319,334,-8.08,1.42,-0.37
965,319,334,-8.08,1.42,-0.37
966,319,334,-8.08,1.42,-0.37
966,319,334,-8.08,1.42,-0.37
967,319,334,-8.08,1.42,-0.37
967,319,334,-8.08,1.42,-0.37
968,319,334,-8.08,1.42,-0.37
968,319,334,-8.08,1.42,-0.37
969,319,334,-8.08,1.42,-0.37
970,319,334,-8.08,1.42,-0.37
970,319,334,-8.08,1.42,-0.37
975,319,334,-8.08,1.42,-0.37
976,319,334,-8.08,1.42,-0.37
976,319,334,-8.08,1.42,-0.37
977,319,334,-8.08,1.42,-0.37
977,319,334,-8.08,1.42,-0.37
978,319,334,-8.08,1.42,-0.37
978,319,334,-8.08,1.42,-0.37
979,319,334,-8.08,1.42,-0.37
979,319,334,-8.08,1.42,-0.37
980,319,334,-8.08,1.42,-0.37
981,319,334,-8.08,1.42,-0.37
981,319,334,-8.08,1.42,-0.37
982,319,334,-8.08,1.42,-0.37
987,319,334,-8.08,1.42,-0.37
987,319,334,-8.08,1.42,-0.37
988,319,334,-8.08,1.42,-0.37
988,319,334,-8.08,1.42,-0.37
989,319,334,-8.08,1.42,-0.37
989,319,334,-8.08,1.42,-0.37
990,319,334,-8.08,1.42,-0.37
990,319,334,-8.08,1.42,-0.37
991,319,334,-8.08,1.42,-0.37
992,319,334,-8.08,1.42,-0.37
992,319,334,-8.08,1.42,-0.37
993,319,334,-8.08,1.42,-0.37
993,319,334,-8.08,1.42,-0.37
998,319,334,-8.08,1.42,-0.37
999,319,334,-8.08,1.42,-0.37
999,319,334,-8.08,1.42,-0.37
1000,319,334,-8.08,1.42,-0.37
1000,319,334,-8.08,1.42,-0.37
1001,319,334,-8.08,1.42,-0.37
1001,319,334,-8.08,1.42,-0.37
1002,319,334,-8.08,1.42,-0.37
1002,319,334,-8.08,1.42,-0.37
1003,319,334,-8.08,1.42,-0.37
1003,319,334,-8.08,1.42,-0.37
1004,319,334,-8.08,1.42,-0.37
1009,319,334,-8.08,1.42,-0.37
1010,319,334,-8.08,1.42,-0.37
1010,319,334,-8.08,1.42,-0.37
1011,319,334,-8.08,1.42,-0.37
1011,319,334,-8.08,1.42,-0.37
1012,319,334,-8.08,1.42,-0.37
1012,319,334,-8.08,1.42,-0.37
1013,319,334,-8.08,1.42,-0.37
1013,319,334,-8.08,1.42,-0.37
1014,319,334,-8.08,1.42,-0.37
1014,319,334,-8.08,1.42,-0.37
1015,319,334,-8.08,1.42,-0.37
1015,319,334,-8.08,1.42,-0.37
1021,319,334,-8.08,1.42,-0.37
1021,319,334,-8.08,1.42,-0.37
1022,319,334,-8.08,1.42,-0.37
1022,319,334,-8.08,1.42,-0.37
1023,319,334,-8.08,1.42,-0.37
1023,319,334,-8.08,1.42,-0.37
1024,319,334,-8.08,1.42,-0.37
1024,319,334,-8.08,1.42,-0.37
1025,319,334,-8.08,1.42,-0.37
1025,319,334,-8.08,1.42,-0.37
1026,319,334,-8.08,1.42,-0.37
1026,319,334,-8.08,1.42,-0.37
1032,319,334,-8.08,1.42,-0.37
1032,319,334,-8.08,1.42,-0.37
1033,319,334,-8.08,1.42,-0.37
1033,319,334,-8.08,1.42,-0.37
1034,319,334,-8.08,1.42,-0.37
1034,319,334,-8.08,1.42,-0.37
1035,319,334,-8.08,1.42,-0.37
1035,319,334,-8.08,1.42,-0.37
1036,319,334,-8.08,1.42,-0.37
1036,319,334,-8.08,1.42,-0.37
1037,319,334,-8.08,1.42,-0.37
1037,319,334,-8.08,1.42,-0.37
1038,319,334,-8.08,1.42,-0.37
1043,319,334,-8.08,1.42,-0.37
1044,319,334,-8.08,1.42,-0.37
1044,319,334,-8.08,1.42,-0.37
1045,319,334,-8.08,1.42,-0.37
1045,319,334,-8.08,1.42,-0.37
1046,319,334,-8.08,1.42,-0.37
1046,319,334,-8.08,1.42,-0.37
1047,319,334,-8.08,1.42,-0.37
1047,319,334,-8.08,1.42,-0.37
1048,319,334,-8.08,1.42,-0.37
1048,319,334,-8.08,1.42,-0.37
1049,319,334,-8.08,1.42,-0.37
1054,319,334,-8.08,1.42,-0.37
1055,319,334,-8.08,1.42,-0.37
1055,319,334,-8.08,1.42,-0.37
1056,319,334,-8.08,1.42,-0.37
1056,319,334,-8.08,1.42,-0.37
1057,319,334,-8.08,1.42,-0.37
1057,319,334,-8.08,1.42,-0.37
1058,319,334,-8.08,1.42,-0.37
1058,319,334,-8.08,1.42,-0.37
1059,319,334,-8.08,1.42,-0.37
1059,319,334,-8.08,1.42,-0.37
1060,319,334,-8.08,1.42,-0.37
1061,319,334,-8.08,1.42,-0.37
1066,319,334,-8.08,1.42,-0.37
1066,319,334,-8.08,1.42,-0.37
1067,319,334,-8.08,1.42,-0.37
1067,319,334,-8.08,1.42,-0.37
1068,319,334,-8.08,1.42,-0.37
1068,319,334,-8.08,1.42,-0.37
1069,319,334,-8.08,1.42,-0.37
1069,319,334,-8.08,1.42,-0.37
1070,319,334,-8.08,1.42,-0.37
1070,319,334,-8.08,1.42,-0.37
1071,319,334,-8.08,1.42,-0.37
1072,319,334,-8.08,1.42,-0.37
1077,319,334,-8.08,1.42,-0.37
1077,319,334,-8.08,1.42,-0.37
1078,319,334,-8.08,1.42,-0.37
1078,319,334,-8.08,1.42,-0.37
1079,319,334,-8.08,1.42,-0.37
1079,319,334,-8.08,1.42,-0.37
1080,319,334,-8.08,1.42,-0.37
1080,319,334,-8.08,1.42,-0.37
1081,319,334,-8.08,1.42,-0.37
1081,319,334,-8.08,1.42,-0.37
1082,319,334,-8.08,1.42,-0.37
1083,319,334,-8.08,1.42,-0.37
1083,319,334,-8.08,1.42,-0.37
1088,319,334,-8.08,1.42,-0.37
1089,319,334,-8.08,1.42,-0.37
1089,319,334,-8.08,1.42,-0.37
1090,319,334,-8.08,1.42,-0.37
1090,319,334,-8.08,1.42,-0.37
1091,319,334,-8.08,1.42,-0.37
1091,319,334,-8.08,1.42,-0.37
1092,319,334,-8.08,1.42,-0.37
1092,319,334,-8.08,1.42,-0.37
1093,319,334,-8.08,1.42,-0.37
1093,319,334,-8.08,1.42,-0.37
1094,319,334,-8.08,1.42,-0.37
1099,319,334,-8.08,1.42,-0.37
1099,319,334,-8.08,1.42,-0.37
1100,319,334,-8.08,1.42,-0.37
1101,319,334,-8.08,1.42,-0.37
1101,319,334,-8.08,1.42,-0.37
1102,319,334,-8.08,1.42,-0.37
1102,319,334,-8.08,1.42,-0.37
1103,319,334,-8.08,1.42,-0.37
1103,319,334,-8.08,1.42,-0.37
1104,319,334,-8.08,1.42,-0.37
1104,319,334,-8.08,1.42,-0.37
1105,319,334,-8.08,1.42,-0.37
1105,319,334,-8.08,1.42,-0.37
1110,319,334,-8.08,1.42,-0.37
1111,319,334,-8.08,1.42,-0.37
1112,319,334,-8.08,1.42,-0.37
1112,319,334,-8.08,1.42,-0.37
1113,319,334,-8.08,1.42,-0.37
1113,319,334,-8.08,1.42,-0.37
1114,319,334,-8.08,1.42,-0.37
1114,319,334,-8.08,1.42,-0.37
1115,319,334,-8.08,1.42,-0.37
1115,319,334,-8.08,1.42,-0.37
1116,319,334,-8.08,1.42,-0.37
1116,319,334,-8.08,1.42,-0.37
1121,319,334,-8.08,1.42,-0.37
1122,319,334,-8.08,1.42,-0.37
1123,319,334,-8.08,1.42,-0.37
1123,319,334,-8.08,1.42,-0.37
1124,319,334,-8.08,1.42,-0.37
1124,319,334,-8.08,1.42,-0.37
1125,319,334,-8.08,1.42,-0.37
1125,319,334,-8.08,1.42,-0.37
1126,319,334,-8.08,1.42,-0.37
1126,319,334,-8.08,1.42,-0.37
1127,319,334,-8.08,1.42,-0.37
1127,319,334,-8.08,1.42,-0.37
1128,319,334,-8.08,1.42,-0.37
1133,319,334,-8.08,1.42,-0.37
1134,319,334,-8.08,1.42,-0.37
1134,319,334,-8.08,1.42,-0.37
1135,319,334,-8.08,1.42,-0.37
1135,319,334,-8.08,1.42,-0.37
1136,319,334,-8.08,1.42,-0.37
1136,319,334,-8.08,1.42,-0.37
1137,319,334,-8.08,1.42,-0.37
1137,319,334,-8.08,1.42,-0.37
1138,319,334,-8.08,1.42,-0.37
1138,319,334,-8.08,1.42,-0.37
1139,319,334,-8.08,1.42,-0.37
1144,319,334,-8.08,1.42,-0.37
1145,319,334,-8.08,1.42,-0.37
1145,319,334,-8.08,1.42,-0.37
1146,319,334,-8.08,1.42,-0.37
1146,319,334,-8.08,1.42,-0.37
1147,319,334,-8.08,1.42,-0.37
1147,319,334,-8.08,1.42,-0.37
1148,319,334,-8.08,1.42,-0.37
1148,319,334,-8.08,1.42,-0.37
1149,319,334,-8.08,1.42,-0.37
1150,319,334,-8.08,1.42,-0.37
1150,319,334,-8.08,1.42,-0.37
1151,319,334,-8.08,1.42,-0.37
1156,319,334,-8.08,1.42,-0.37
1156,319,334,-8.08,1.42,-0.37
1157,319,334,-8.08,1.42,-0.37
1157,319,334,-8.08,1.42,-0.37
1158,319,334,-8.08,1.42,-0.37
1158,319,334,-8.08,1.42,-0.37
1159,319,334,-8.08,1.42,-0.37
1159,319,334,-8.08,1.42,-0.37
1160,319,334,-8.08,1.42,-0.37
1161,319,334,-8.08,1.42,-0.37
1161,319,334,-8.08,1.42,-0.37
1162,319,334,-8.08,1.42,-0.37
1167,319,334,-8.08,1.42,-0.37
1167,319,334,-8.08,1.42,-0.37
1168,319,334,-8.08,1.42,-0.37
1168,319,334,-8.08,1.42,-0.37
1169,319,334,-8.08,1.42,-0.37
1169,319,334,-8.08,1.42,-0.37
1170,319,334,-8.08,1.42,-0.37
1170,319,334,-8.08,1.42,-0.37
1171,319,334,-8.08,1.42,-0.37
1172,319,334,-8.08,1.42,-0.37
1172,319,334,-8.08,1.42,-0.37
1173,319,334,-8.08,1.42,-0.37
1173,319,334,-8.08,1.42,-0.37
1178,319,334,-8.08,1.42,-0.37
1179,319,334,-8.08,1.42,-0.37
1179,319,334,-8.08,1.42,-0.37
1180,319,334,-8.08,1.42,-0.37
1180,319,334,-8.08,1.42,-0.37
1181,319,334,-8.08,1.42,-0.37
1181,319,334,-8.08,1.42,-0.37
1182,319,334,-8.08,1.42,-0.37
1182,319,334,-8.08,1.42,-0.37
1183,319,334,-8.08,1.42,-0.37
1184,319,334,-8.08,1.42,-0.37
1184,319,334,-8.08,1.42,-0.37
1194,319,334,-8.08,1.42,-0.37
1194,319,334,-8.08,1.42,-0.37
1195,319,334,-8.08,1.42,-0.37
1195,319,334,-8.08,1.42,-0.37
1196,319,334,-8.08,1.42,-0.37
1196,319,334,-8.08,1.42,-0.37
1197,319,334,-8.08,1.42,-0.37
1197,319,334,-8.08,1.42,-0.37
1198,319,334,-8.08,1.42,-0.37
1199,319,334,-8.08,1.42,-0.37
1199,319,334,-8.08,1.42,-0.37
1200,319,334,-8.08,1.42,-0.37
1200,319,334,-8.08,1.42,-0.37
1207,319,334,-8.08,1.42,-0.37
1207,319,334,-8.08,1.42,-0.37
1208,319,334,-8.08,1.42,-0.37
1208,319,334,-8.08,1.42,-0.37
1209,319,334,-8.08,1.42,-0.37
1209,319,334,-8.08,1.42,-0.37
1210,319,334,-8.08,1.42,-0.37
1210,319,334,-8.08,1.42,-0.37
1211,319,334,-8.08,1.42,-0.37
1212,319,334,-8.08,1.42,-0.37
1212,319,334,-8.08,1.42,-0.37
1213,319,334,-8.08,1.42,-0.37
1218,319,334,-8.08,1.42,-0.37
1218,319,334,-8.08,1.42,-0.37
1219,319,334,-8.08,1.42,-0.37
1219,319,334,-8.08,1.42,-0.37
1220,319,334,-8.08,1.42,-0.37
1220,319,334,-8.08,1.42,-0.37
1221,319,334,-8.08,1.42,-0.37
1221,319,334,-8.08,1.42,-0.37
1222,319,334,-8.08,1.42,-0.37
1223,319,334,-8.08,1.42,-0.37
1223,319,334,-8.08,1.42,-0.37
1224,368,334,-11.2,-2.16,-0.05
1225,368,334,-11.2,-2.16,-0.05
1230,368,313,-10.09,1.95,-0.69
1231,368,313,-10.09,1.95,-0.69
1232,368,313,-10.09,1.95,-0.69
1232,368,313,-10.09,1.95,-0.69
1233,368,313,-10.09,1.95,-0.69
1233,368,313,-10.09,1.95,-0.69
1234,368,313,-10.09,1.95,-0.69
1234,368,313,-10.09,1.95,-0.69
1235,368,313,-10.09,1.95,-0.69
1235,368,313,-10.09,1.95,-0.69
1236,368,313,-10.09,1.95,-0.69
1237,368,313,-10.09,1.95,-0.69
1242,368,313,-10.09,1.95,-0.69
1242,368,313,-10.09,1.95,-0.69
1243,368,313,-10.09,1.95,-0.69
1243,368,313,-10.09,1.95,-0.69
1244,368,313,-10.09,1.95,-0.69
1244,368,313,-10.09,1.95,-0.69
1245,368,313,-10.09,1.95,-0.69
1245,368,313,-10.09,1.95,-0.69
1246,368,313,-10.09,1.95,-0.69
1246,368,313,-10.09,1.95,-0.69
1247,368,313,-10.09,1.95,-0.69
1248,368,313,-10.09,1.95,-0.69
1253,368,313,-10.09,1.95,-0.69
1253,368,313,-10.09,1.95,-0.69
1254,368,313,-10.09,1.95,-0.69
1254,368,313,-10.09,1.95,-0.69
1255,368,313,-10.09,1.95,-0.69
1255,368,313,-10.09,1.95,-0.69
1256,368,313,-10.09,1.95,-0.69
1256,368,313,-10.09,1.95,-0.69
1257,368,313,-10.09,1.95,-0.69
1257,368,313,-10.09,1.95,-0.69
1258,368,313,-10.09,1.95,-0.69
1259,368,313,-10.09,1.95,-0.69
1264,368,313,-10.09,1.95,-0.69
1264,368,313,-10.09,1.95,-0.69
1265,368,313,-10.09,1.95,-0.69
1265,368,313,-10.09,1.95,-0.69
1266,368,313,-10.09,1.95,-0.69
1266,368,313,-10.09,1.95,-0.69
1267,368,313,-10.09,1.95,-0.69
1267,368,313,-10.09,1.95,-0.69
1268,368,313,-10.09,1.95,-0.69
1268,368,313,-10.09,1.95,-0.69
1269,368,313,-10.09,1.95,-0.69
1270,368,313,-10.09,1.95,-0.69
1274,368,313,-10.09,1.95,-0.69
1275,368,313,-10.09,1.95,-0.69
1276,368,313,-10.09,1.95,-0.69
1276,368,313,-10.09,1.95,-0.69
1277,368,313,-10.09,1.95,-0.69
1277,368,313,-10.09,1.95,-0.69
1278,368,313,-10.09,1.95,-0.69
1278,368,313,-10.09,1.95,-0.69
1279,368,313,-10.09,1.95,-0.69
1279,368,313,-10.09,1.95,-0.69
1280,368,313,-10.09,1.95,-0.69
1280,368,313,-10.09,1.95,-0.69
1281,368,313,-10.09,1.95,-0.69
1286,368,313,-10.09,1.95,-0.69
1286,368,313,-10.09,1.95,-0.69
1287,368,313,-10.09,1.95,-0.69
1288,368,313,-10.09,1.95,-0.69
1288,368,313,-10.09,1.95,-0.69
1289,368,313,-10.09,1.95,-0.69
1289,368,313,-10.09,1.95,-0.69
1290,368,313,-10.09,1.95,-0.69
1290,368,313,-10.09,1.95,-0.69
1291,368,313,-10.09,1.95,-0.69
1291,368,313,-10.09,1.95,-0.69
1292,368,313,-10.09,1.95,-0.69
1297,368,313,-10.09,1.95,-0.69
1297,368,313,-10.09,1.95,-0.69
1298,368,313,-10.09,1.95,-0.69
1299,368,313,-10.09,1.95,-0.69
1299,368,313,-10.09,1.95,-0.69
1300,368,313,-10.09,1.95,-0.69
1300,368,313,-10.09,1.95,-0.69
1301,368,313,-10.09,1.95,-0.69
1301,368,313,-10.09,1.95,-0.69
1302,368,313,-10.09,1.95,-0.69
1302,368,313,-10.09,1.95,-0.69
1303,368,313,-10.09,1.95,-0.69
1308,368,313,-10.09,1.95,-0.69
1308,368,313,-10.09,1.95,-0.69
1309,368,313,-10.09,1.95,-0.69
1310,368,313,-10.09,1.95,-0.69
1310,368,313,-10.09,1.95,-0.69
1311,368,313,-10.09,1.95,-0.69
1311,368,313,-10.09,1.95,-0.69
1312,368,313,-10.09,1.95,-0.69
1312,368,313,-10.09,1.95,-0.69
1313,368,313,-10.09,1.95,-0.69
1313,368,313,-10.09,1.95,-0.69
1314,368,313,-10.09,1.95,-0.69
